coso	site	channel	format	origen
/7811748/biwenger_nba_app/iphone/home-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/join-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/league-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/league-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/league-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/league-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/market-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/market-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/market-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/market-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/marketStats-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/marketStats-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/match-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/match-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/match-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/match-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/messages-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/news-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/news-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/offers-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/offers-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/offers-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/other-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/other-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/player-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/player-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/player-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/player-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/players-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/players-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/players-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/pools-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/pools-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/record-book-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/record-book-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/record-book-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/r-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/r-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/r-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/round-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/round-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/round-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/round-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/seasonStats-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/seasonStats-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/seasonStats-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/settings-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/squad-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/squad-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/squad-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/squad-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/stats-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/stats-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/team-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/team-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/team-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/team-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/tournament-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/tournament-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/tournament-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/user-mldb2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/user-mpu1	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/user-mpu2	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_app/iphone/user-mpu3	biwenger_nba	app	display	criteoSubid
/7811748/biwenger_nba_mob/account-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/challenges-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/challenges-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/comparator-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/comparator-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/comparator-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/comparator-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/draft-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/draft-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/draft-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/group-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/group-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/group-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/home-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/home-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/home-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/join-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/league-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/league-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/league-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/league-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/market-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/market-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/market-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/market-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/marketStats-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/marketStats-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/match-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/match-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/match-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/match-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/messages-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/news-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/news-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/offers-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/offers-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/offers-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/other-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/other-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/player-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/player-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/player-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/player-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/players-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/players-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/players-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/pools-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/pools-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/record-book-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/record-book-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/record-book-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/r-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/r-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/r-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/round-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/round-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/round-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/round-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/seasonStats-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/seasonStats-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/seasonStats-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/settings-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/squad-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/squad-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/squad-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/squad-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/stats-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/stats-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/team-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/team-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/team-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/team-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/tournament-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/tournament-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/user-mldb2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/user-mpu1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/user-mpu2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_mob/user-mpu3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/account-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/account-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/group-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/home-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/home-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/home-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/home-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/join-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/league-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/league-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/league-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/league-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/market-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/market-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/market-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/market-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/marketStats-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/match-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/match-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/match-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/messages-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/news-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/news-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/offers-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/other-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/other-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/other-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/player-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/player-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/player-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/players-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/players-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/players-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/players-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/record-book-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/r-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/r-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/round-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/round-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/round-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/round-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/round-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/seasonStats-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/squad-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/squad-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/squad-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/squad-sky1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/squad-sky2	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/stats-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/team-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/team-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/team-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/tournament-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/user-ldb1	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/user-ldb3	biwenger_nba		display	criteoSubid
/7811748/biwenger_nba_web/user-nstd1	biwenger_nba		display	criteoSubid
/7811748/biwenger_web/%section%-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/%section%-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/%section%-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/%section%-sky2	biwenger		display	criteoSubid
/7811748/biwenger_web/account-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/account-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/comparator-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/group-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/home-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/home-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/home-sky1	biwenger		display	criteoSubid
/7811748/biwenger_web/home-sky2	biwenger		display	criteoSubid
/7811748/biwenger_web/join-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/league-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/league-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/league-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/league-sky1	biwenger		display	criteoSubid
/7811748/biwenger_web/league-sky2	biwenger		display	criteoSubid
/7811748/biwenger_web/market-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/market-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/market-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/market-sky1	biwenger		display	criteoSubid
/7811748/biwenger_web/market-sky2	biwenger		display	criteoSubid
/7811748/biwenger_web/marketStats-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/marketStats-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/match-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/match-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/match-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/messages-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/news-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/news-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/offers-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/other-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/other-sky1	biwenger		display	criteoSubid
/7811748/biwenger_web/other-sky2	biwenger		display	criteoSubid
/7811748/biwenger_web/player-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/player-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/player-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/players-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/players-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/players-sky1	biwenger		display	criteoSubid
/7811748/biwenger_web/players-sky2	biwenger		display	criteoSubid
/7811748/biwenger_web/pools-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/record-book-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/r-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/r-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/round-ldb1	biwenger		display	criteoSubid
/7811748/biwenger_web/round-ldb3	biwenger		display	criteoSubid
/7811748/biwenger_web/round-nstd1	biwenger		display	criteoSubid
/7811748/biwenger_web/round-sky1	biwenger		display	criteoSubid
/7811748/biwenger_web/round-sky2	biwenger		display	criteoSubid
